NAME,DATE,TAVG,TMIN,TMAX
"MCFARLAND HILL MAINE, ME US",4/25/2021,52.0,52.0,52.0
"BIG OAKS INDIANA, IN US",4/25/2021,52.0,52.0,52.0
"CONCORD 3.8 SSE, NH US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"EB FORSYTHE NEW JERSEY, NJ US",4/25/2021,54.0,54.0,54.0
"SAVRAW SOUTH CAROLINA, SC US",4/25/2021,66.0,66.0,66.0
"BUFFUMVILLE LAKE, MA US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"RINCON ARIZONA, AZ US",4/25/2021,55.0,55.0,55.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"NINIGRET RHODE ISLAND, RI US",4/25/2021,49.0,49.0,49.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"EFFIE MINNESOTA, MN US",4/25/2021,36.0,36.0,36.0
"DAWSONVILLE GEORGIA, GA US",4/25/2021,60.0,60.0,60.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"MDC CLINTON HQTRS MISSOURI, MO US",4/25/2021,62.0,62.0,62.0
"PLEASANT GROVE UTAH, UT US",4/25/2021,55.0,55.0,55.0
"SAND CREEK NORTH DAKOTA, ND US",4/25/2021,42.0,42.0,42.0
"CAMPBELL 1.4 NNW, FL US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"KISATCHIE FTS LOUISIANA, LA US",4/25/2021,66.0,66.0,66.0
"ALLISON OREGON, OR US",4/25/2021,35.0,35.0,35.0
"CALAVERAS ROAD CALIFORNIA, CA US",4/25/2021,49.0,49.0,49.0
"STAMPEDE ALASKA, AK US",4/25/2021,35.0,35.0,35.0
"ALBUQUERQUE 5.0 NE, NM US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"BUDE MISSISSIPPI, MS US",4/25/2021,65.0,65.0,65.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",4/25/2021,52.166666666666664,52.166666666666664,52.166666666666664
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",4/25/2021,52.0,52.0,52.0
"ST. MARY MONTANA, MT US",4/25/2021,33.0,33.0,33.0
"SPRUCE MOUNTAIN NEVADA, NV US",4/26/2021,34.0,34.0,34.0
"CASPER MOUNTAIN WYOMING, WY US",4/26/2021,44.0,44.0,44.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",4/26/2021,52.0,52.0,52.0
"BLACK KNOB WASHINGTON, WA US",4/26/2021,49.0,49.0,49.0
"FORT BRAGG NORTH CAROLINA, NC US",4/26/2021,64.0,64.0,64.0
"COLORADO BEND TEXAS, TX US",4/26/2021,74.0,74.0,74.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",4/26/2021,52.0,52.0,52.0
"SHOCK IDAHO, ID US",4/26/2021,43.0,43.0,43.0
"ELMORE VERMONT, VT US",4/26/2021,34.0,34.0,34.0
"ALLEGHENY PENNSYLVANIA, PA US",4/26/2021,44.0,44.0,44.0
"COLORADO CITY COLORADO, CO US",4/26/2021,68.0,68.0,68.0
"VALENTINE NEBRASKA, NE US",4/26/2021,58.0,58.0,58.0
"SOMERSET KENTUCKY, KY US",4/26/2021,61.0,61.0,61.0
"KIAMICHI OKLAHOMA, OK US",4/26/2021,65.0,65.0,65.0
"HAVRE DE GRACE 4.0 WNW, MD US",4/26/2021,52.0,52.0,52.0
"UNIVERSITY OF HAWAII 713, HI US",4/26/2021,52.0,52.0,52.0
"MCFARLAND HILL MAINE, ME US",4/26/2021,43.0,43.0,43.0
"BIG OAKS INDIANA, IN US",4/26/2021,60.0,60.0,60.0
"CONCORD 3.8 SSE, NH US",4/26/2021,52.0,52.0,52.0
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",4/26/2021,52.0,52.0,52.0
"EB FORSYTHE NEW JERSEY, NJ US",4/26/2021,53.0,53.0,53.0
"SAVRAW SOUTH CAROLINA, SC US",4/26/2021,67.0,67.0,67.0
"BUFFUMVILLE LAKE, MA US",4/26/2021,52.0,52.0,52.0
"RINCON ARIZONA, AZ US",4/26/2021,47.0,47.0,47.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",4/26/2021,52.0,52.0,52.0
"NINIGRET RHODE ISLAND, RI US",4/26/2021,49.0,49.0,49.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",4/26/2021,52.0,52.0,52.0
"EFFIE MINNESOTA, MN US",4/26/2021,36.0,36.0,36.0
"DAWSONVILLE GEORGIA, GA US",4/26/2021,61.0,61.0,61.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",4/26/2021,52.0,52.0,52.0
"MDC CLINTON HQTRS MISSOURI, MO US",4/26/2021,72.0,72.0,72.0
"PLEASANT GROVE UTAH, UT US",4/26/2021,42.0,42.0,42.0
"SAND CREEK NORTH DAKOTA, ND US",4/26/2021,44.0,44.0,44.0
"CAMPBELL 1.4 NNW, FL US",4/26/2021,52.0,52.0,52.0
"KISATCHIE FTS LOUISIANA, LA US",4/26/2021,69.0,69.0,69.0
"ALLISON OREGON, OR US",4/26/2021,35.0,35.0,35.0
"CALAVERAS ROAD CALIFORNIA, CA US",4/26/2021,49.0,49.0,49.0
"STAMPEDE ALASKA, AK US",4/26/2021,35.0,35.0,35.0
"ALBUQUERQUE 5.0 NE, NM US",4/26/2021,52.0,52.0,52.0
"BUDE MISSISSIPPI, MS US",4/26/2021,69.0,69.0,69.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",4/26/2021,52.0,52.0,52.0
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",4/26/2021,50.0,50.0,50.0
"ST. MARY MONTANA, MT US",4/26/2021,41.0,41.0,41.0
"SPRUCE MOUNTAIN NEVADA, NV US",4/27/2021,38.0,38.0,38.0
"CASPER MOUNTAIN WYOMING, WY US",4/27/2021,35.0,35.0,35.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",4/27/2021,54.2,54.2,54.2
"BLACK KNOB WASHINGTON, WA US",4/27/2021,48.0,48.0,48.0
"FORT BRAGG NORTH CAROLINA, NC US",4/27/2021,70.0,70.0,70.0
"COLORADO BEND TEXAS, TX US",4/27/2021,72.0,72.0,72.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",4/27/2021,54.2,54.2,54.2
"SHOCK IDAHO, ID US",4/27/2021,47.0,47.0,47.0
"ELMORE VERMONT, VT US",4/27/2021,44.0,44.0,44.0
"ALLEGHENY PENNSYLVANIA, PA US",4/27/2021,63.0,63.0,63.0
"COLORADO CITY COLORADO, CO US",4/27/2021,55.0,55.0,55.0
"VALENTINE NEBRASKA, NE US",4/27/2021,50.0,50.0,50.0
"SOMERSET KENTUCKY, KY US",4/27/2021,71.0,71.0,71.0
"KIAMICHI OKLAHOMA, OK US",4/27/2021,63.0,63.0,63.0
"HAVRE DE GRACE 4.0 WNW, MD US",4/27/2021,54.2,54.2,54.2
"UNIVERSITY OF HAWAII 713, HI US",4/27/2021,54.2,54.2,54.2
"MCFARLAND HILL MAINE, ME US",4/27/2021,52.0,52.0,52.0
"BIG OAKS INDIANA, IN US",4/27/2021,72.0,72.0,72.0
"CONCORD 3.8 SSE, NH US",4/27/2021,54.2,54.2,54.2
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",4/27/2021,54.2,54.2,54.2
"EB FORSYTHE NEW JERSEY, NJ US",4/27/2021,56.0,56.0,56.0
"SAVRAW SOUTH CAROLINA, SC US",4/27/2021,70.0,70.0,70.0
"BUFFUMVILLE LAKE, MA US",4/27/2021,54.2,54.2,54.2
"RINCON ARIZONA, AZ US",4/27/2021,35.0,35.0,35.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",4/27/2021,54.2,54.2,54.2
"NINIGRET RHODE ISLAND, RI US",4/27/2021,47.0,47.0,47.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",4/27/2021,54.2,54.2,54.2
"EFFIE MINNESOTA, MN US",4/27/2021,42.0,42.0,42.0
"DAWSONVILLE GEORGIA, GA US",4/27/2021,67.0,67.0,67.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",4/27/2021,54.2,54.2,54.2
"MDC CLINTON HQTRS MISSOURI, MO US",4/27/2021,71.0,71.0,71.0
"PLEASANT GROVE UTAH, UT US",4/27/2021,43.0,43.0,43.0
"SAND CREEK NORTH DAKOTA, ND US",4/27/2021,53.0,53.0,53.0
"CAMPBELL 1.4 NNW, FL US",4/27/2021,54.2,54.2,54.2
"KISATCHIE FTS LOUISIANA, LA US",4/27/2021,75.0,75.0,75.0
"ALLISON OREGON, OR US",4/27/2021,37.0,37.0,37.0
"CALAVERAS ROAD CALIFORNIA, CA US",4/27/2021,56.0,56.0,56.0
"STAMPEDE ALASKA, AK US",4/27/2021,31.0,31.0,31.0
"ALBUQUERQUE 5.0 NE, NM US",4/27/2021,54.2,54.2,54.2
"BUDE MISSISSIPPI, MS US",4/27/2021,74.0,74.0,74.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",4/27/2021,54.2,54.2,54.2
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",4/27/2021,42.0,42.0,42.0
"ST. MARY MONTANA, MT US",4/27/2021,47.0,47.0,47.0
"SPRUCE MOUNTAIN NEVADA, NV US",4/28/2021,47.0,47.0,47.0
"CASPER MOUNTAIN WYOMING, WY US",4/28/2021,42.0,42.0,42.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"BLACK KNOB WASHINGTON, WA US",4/28/2021,52.0,52.0,52.0
"FORT BRAGG NORTH CAROLINA, NC US",4/28/2021,74.0,74.0,74.0
"COLORADO BEND TEXAS, TX US",4/28/2021,76.0,76.0,76.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"SHOCK IDAHO, ID US",4/28/2021,52.0,52.0,52.0
"ELMORE VERMONT, VT US",4/28/2021,50.0,50.0,50.0
"ALLEGHENY PENNSYLVANIA, PA US",4/28/2021,66.0,66.0,66.0
"COLORADO CITY COLORADO, CO US",4/28/2021,48.0,48.0,48.0
"VALENTINE NEBRASKA, NE US",4/28/2021,53.0,53.0,53.0
"SOMERSET KENTUCKY, KY US",4/28/2021,70.0,70.0,70.0
"KIAMICHI OKLAHOMA, OK US",4/28/2021,66.0,66.0,66.0
"HAVRE DE GRACE 4.0 WNW, MD US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"UNIVERSITY OF HAWAII 713, HI US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"MCFARLAND HILL MAINE, ME US",4/28/2021,56.0,56.0,56.0
"BIG OAKS INDIANA, IN US",4/28/2021,70.0,70.0,70.0
"CONCORD 3.8 SSE, NH US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"EB FORSYTHE NEW JERSEY, NJ US",4/28/2021,73.0,73.0,73.0
"SAVRAW SOUTH CAROLINA, SC US",4/28/2021,72.0,72.0,72.0
"BUFFUMVILLE LAKE, MA US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"RINCON ARIZONA, AZ US",4/28/2021,34.0,34.0,34.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"NINIGRET RHODE ISLAND, RI US",4/28/2021,53.0,53.0,53.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"EFFIE MINNESOTA, MN US",4/28/2021,52.0,52.0,52.0
"DAWSONVILLE GEORGIA, GA US",4/28/2021,69.0,69.0,69.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"MDC CLINTON HQTRS MISSOURI, MO US",4/28/2021,67.0,67.0,67.0
"PLEASANT GROVE UTAH, UT US",4/28/2021,51.0,51.0,51.0
"SAND CREEK NORTH DAKOTA, ND US",4/28/2021,54.0,54.0,54.0
"CAMPBELL 1.4 NNW, FL US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"KISATCHIE FTS LOUISIANA, LA US",4/28/2021,79.0,79.0,79.0
"ALLISON OREGON, OR US",4/28/2021,45.0,45.0,45.0
"CALAVERAS ROAD CALIFORNIA, CA US",4/28/2021,67.0,67.0,67.0
"STAMPEDE ALASKA, AK US",4/28/2021,39.0,39.0,39.0
"ALBUQUERQUE 5.0 NE, NM US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"BUDE MISSISSIPPI, MS US",4/28/2021,78.0,78.0,78.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",4/28/2021,58.53333333333333,58.53333333333333,58.53333333333333
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",4/28/2021,52.0,52.0,52.0
"ST. MARY MONTANA, MT US",4/28/2021,49.0,49.0,49.0
"SPRUCE MOUNTAIN NEVADA, NV US",4/29/2021,58.0,58.0,58.0
"CASPER MOUNTAIN WYOMING, WY US",4/29/2021,49.0,49.0,49.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"BLACK KNOB WASHINGTON, WA US",4/29/2021,54.0,54.0,54.0
"FORT BRAGG NORTH CAROLINA, NC US",4/29/2021,76.0,76.0,76.0
"COLORADO BEND TEXAS, TX US",4/29/2021,64.0,64.0,64.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"SHOCK IDAHO, ID US",4/29/2021,62.0,62.0,62.0
"ELMORE VERMONT, VT US",4/29/2021,51.0,51.0,51.0
"ALLEGHENY PENNSYLVANIA, PA US",4/29/2021,58.0,58.0,58.0
"COLORADO CITY COLORADO, CO US",4/29/2021,61.0,61.0,61.0
"VALENTINE NEBRASKA, NE US",4/29/2021,59.0,59.0,59.0
"SOMERSET KENTUCKY, KY US",4/29/2021,65.0,65.0,65.0
"KIAMICHI OKLAHOMA, OK US",4/29/2021,61.0,61.0,61.0
"HAVRE DE GRACE 4.0 WNW, MD US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"UNIVERSITY OF HAWAII 713, HI US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"MCFARLAND HILL MAINE, ME US",4/29/2021,52.0,52.0,52.0
"BIG OAKS INDIANA, IN US",4/29/2021,63.0,63.0,63.0
"CONCORD 3.8 SSE, NH US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"EB FORSYTHE NEW JERSEY, NJ US",4/29/2021,67.0,67.0,67.0
"SAVRAW SOUTH CAROLINA, SC US",4/29/2021,74.0,74.0,74.0
"BUFFUMVILLE LAKE, MA US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"RINCON ARIZONA, AZ US",4/29/2021,45.0,45.0,45.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"NINIGRET RHODE ISLAND, RI US",4/29/2021,52.0,52.0,52.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"EFFIE MINNESOTA, MN US",4/29/2021,47.0,47.0,47.0
"DAWSONVILLE GEORGIA, GA US",4/29/2021,69.0,69.0,69.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"MDC CLINTON HQTRS MISSOURI, MO US",4/29/2021,65.0,65.0,65.0
"PLEASANT GROVE UTAH, UT US",4/29/2021,59.0,59.0,59.0
"SAND CREEK NORTH DAKOTA, ND US",4/29/2021,55.0,55.0,55.0
"CAMPBELL 1.4 NNW, FL US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"KISATCHIE FTS LOUISIANA, LA US",4/29/2021,76.0,76.0,76.0
"ALLISON OREGON, OR US",4/29/2021,54.0,54.0,54.0
"CALAVERAS ROAD CALIFORNIA, CA US",4/29/2021,68.0,68.0,68.0
"STAMPEDE ALASKA, AK US",4/29/2021,34.0,34.0,34.0
"KANSAS CITY 2.1 SSW, KS US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"ALBUQUERQUE 5.0 NE, NM US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"BUDE MISSISSIPPI, MS US",4/29/2021,77.0,77.0,77.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",4/29/2021,59.666666666666664,59.666666666666664,59.666666666666664
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",4/29/2021,59.0,59.0,59.0
"ST. MARY MONTANA, MT US",4/29/2021,56.0,56.0,56.0
"SPRUCE MOUNTAIN NEVADA, NV US",4/30/2021,65.0,65.0,65.0
"CASPER MOUNTAIN WYOMING, WY US",4/30/2021,57.0,57.0,57.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"BLACK KNOB WASHINGTON, WA US",4/30/2021,45.0,45.0,45.0
"FORT BRAGG NORTH CAROLINA, NC US",4/30/2021,74.0,74.0,74.0
"COLORADO BEND TEXAS, TX US",4/30/2021,63.0,63.0,63.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"SHOCK IDAHO, ID US",4/30/2021,58.0,58.0,58.0
"ELMORE VERMONT, VT US",4/30/2021,45.0,45.0,45.0
"ALLEGHENY PENNSYLVANIA, PA US",4/30/2021,43.0,43.0,43.0
"COLORADO CITY COLORADO, CO US",4/30/2021,69.0,69.0,69.0
"VALENTINE NEBRASKA, NE US",4/30/2021,67.0,67.0,67.0
"SOMERSET KENTUCKY, KY US",4/30/2021,62.0,62.0,62.0
"KIAMICHI OKLAHOMA, OK US",4/30/2021,64.0,64.0,64.0
"HAVRE DE GRACE 4.0 WNW, MD US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"UNIVERSITY OF HAWAII 713, HI US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"MCFARLAND HILL MAINE, ME US",4/30/2021,44.0,44.0,44.0
"BIG OAKS INDIANA, IN US",4/30/2021,58.0,58.0,58.0
"CONCORD 3.8 SSE, NH US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"EB FORSYTHE NEW JERSEY, NJ US",4/30/2021,63.0,63.0,63.0
"SAVRAW SOUTH CAROLINA, SC US",4/30/2021,74.0,74.0,74.0
"BUFFUMVILLE LAKE, MA US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"RINCON ARIZONA, AZ US",4/30/2021,50.0,50.0,50.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"NINIGRET RHODE ISLAND, RI US",4/30/2021,59.0,59.0,59.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"EFFIE MINNESOTA, MN US",4/30/2021,45.0,45.0,45.0
"DAWSONVILLE GEORGIA, GA US",4/30/2021,66.0,66.0,66.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"MDC CLINTON HQTRS MISSOURI, MO US",4/30/2021,66.0,66.0,66.0
"PLEASANT GROVE UTAH, UT US",4/30/2021,67.0,67.0,67.0
"SAND CREEK NORTH DAKOTA, ND US",4/30/2021,66.0,66.0,66.0
"CAMPBELL 1.4 NNW, FL US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"KISATCHIE FTS LOUISIANA, LA US",4/30/2021,69.0,69.0,69.0
"ALLISON OREGON, OR US",4/30/2021,53.0,53.0,53.0
"CALAVERAS ROAD CALIFORNIA, CA US",4/30/2021,57.0,57.0,57.0
"STAMPEDE ALASKA, AK US",4/30/2021,28.0,28.0,28.0
"ALBUQUERQUE 5.0 NE, NM US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"BUDE MISSISSIPPI, MS US",4/30/2021,68.0,68.0,68.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",4/30/2021,59.03333333333333,59.03333333333333,59.03333333333333
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",4/30/2021,67.0,67.0,67.0
"ST. MARY MONTANA, MT US",4/30/2021,59.0,59.0,59.0
"SPRUCE MOUNTAIN NEVADA, NV US",5/1/2021,62.0,62.0,62.0
"CASPER MOUNTAIN WYOMING, WY US",5/1/2021,55.0,55.0,55.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",5/1/2021,58.6,58.6,58.6
"BLACK KNOB WASHINGTON, WA US",5/1/2021,47.0,47.0,47.0
"FORT BRAGG NORTH CAROLINA, NC US",5/1/2021,64.0,64.0,64.0
"COLORADO BEND TEXAS, TX US",5/1/2021,64.0,64.0,64.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",5/1/2021,58.6,58.6,58.6
"SHOCK IDAHO, ID US",5/1/2021,52.0,52.0,52.0
"ELMORE VERMONT, VT US",5/1/2021,39.0,39.0,39.0
"ALLEGHENY PENNSYLVANIA, PA US",5/1/2021,48.0,48.0,48.0
"COLORADO CITY COLORADO, CO US",5/1/2021,76.0,76.0,76.0
"VALENTINE NEBRASKA, NE US",5/1/2021,72.0,72.0,72.0
"SOMERSET KENTUCKY, KY US",5/1/2021,58.0,58.0,58.0
"KIAMICHI OKLAHOMA, OK US",5/1/2021,62.0,62.0,62.0
"HAVRE DE GRACE 4.0 WNW, MD US",5/1/2021,58.6,58.6,58.6
"UNIVERSITY OF HAWAII 713, HI US",5/1/2021,58.6,58.6,58.6
"MCFARLAND HILL MAINE, ME US",5/1/2021,47.0,47.0,47.0
"BIG OAKS INDIANA, IN US",5/1/2021,56.0,56.0,56.0
"CONCORD 3.8 SSE, NH US",5/1/2021,58.6,58.6,58.6
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",5/1/2021,58.6,58.6,58.6
"EB FORSYTHE NEW JERSEY, NJ US",5/1/2021,56.0,56.0,56.0
"SAVRAW SOUTH CAROLINA, SC US",5/1/2021,69.0,69.0,69.0
"BUFFUMVILLE LAKE, MA US",5/1/2021,58.6,58.6,58.6
"RINCON ARIZONA, AZ US",5/1/2021,58.0,58.0,58.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",5/1/2021,58.6,58.6,58.6
"NINIGRET RHODE ISLAND, RI US",5/1/2021,51.0,51.0,51.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",5/1/2021,58.6,58.6,58.6
"EFFIE MINNESOTA, MN US",5/1/2021,64.0,64.0,64.0
"DAWSONVILLE GEORGIA, GA US",5/1/2021,64.0,64.0,64.0
"IOWA CITY MUNICIPAL AIRPORT, IA US",5/1/2021,58.6,58.6,58.6
"MDC CLINTON HQTRS MISSOURI, MO US",5/1/2021,69.0,69.0,69.0
"PLEASANT GROVE UTAH, UT US",5/1/2021,68.0,68.0,68.0
"SAND CREEK NORTH DAKOTA, ND US",5/1/2021,66.0,66.0,66.0
"CAMPBELL 1.4 NNW, FL US",5/1/2021,58.6,58.6,58.6
"KISATCHIE FTS LOUISIANA, LA US",5/1/2021,67.0,67.0,67.0
"ALLISON OREGON, OR US",5/1/2021,46.0,46.0,46.0
"CALAVERAS ROAD CALIFORNIA, CA US",5/1/2021,53.0,53.0,53.0
"STAMPEDE ALASKA, AK US",5/1/2021,39.0,39.0,39.0
"ALBUQUERQUE 5.0 NE, NM US",5/1/2021,58.6,58.6,58.6
"BUDE MISSISSIPPI, MS US",5/1/2021,69.0,69.0,69.0
"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",5/1/2021,58.6,58.6,58.6
"MOUNT RUSHMORE SOUTH DAKOTA, SD US",5/1/2021,66.0,66.0,66.0
"ST. MARY MONTANA, MT US",5/1/2021,51.0,51.0,51.0
"BARKHAMSTED, CT US",5/1/2021,58.6,58.6,58.6
"SPRUCE MOUNTAIN NEVADA, NV US",5/2/2021,47.0,47.0,47.0
"CASPER MOUNTAIN WYOMING, WY US",5/2/2021,37.0,37.0,37.0
"WISCONSIN RAPIDS ALEXANDER FIELD, WI US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"BLACK KNOB WASHINGTON, WA US",5/2/2021,47.0,47.0,47.0
"FORT BRAGG NORTH CAROLINA, NC US",5/2/2021,69.0,69.0,69.0
"COLORADO BEND TEXAS, TX US",5/2/2021,73.0,73.0,73.0
"MARTIN UNIVERSITY OF TN EXPERIMENT STATION, TN US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"SHOCK IDAHO, ID US",5/2/2021,47.0,47.0,47.0
"ELMORE VERMONT, VT US",5/2/2021,51.0,51.0,51.0
"ALLEGHENY PENNSYLVANIA, PA US",5/2/2021,66.0,66.0,66.0
"COLORADO CITY COLORADO, CO US",5/2/2021,62.0,62.0,62.0
"VALENTINE NEBRASKA, NE US",5/2/2021,61.0,61.0,61.0
"SOMERSET KENTUCKY, KY US",5/2/2021,62.0,62.0,62.0
"KIAMICHI OKLAHOMA, OK US",5/2/2021,60.0,60.0,60.0
"HAVRE DE GRACE 4.0 WNW, MD US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"UNIVERSITY OF HAWAII 713, HI US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"MCFARLAND HILL MAINE, ME US",5/2/2021,52.0,52.0,52.0
"BIG OAKS INDIANA, IN US",5/2/2021,66.0,66.0,66.0
"CONCORD 3.8 SSE, NH US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"GEORGETOWN DELAWARE COASTAL AIRPORT, DE US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"EB FORSYTHE NEW JERSEY, NJ US",5/2/2021,68.0,68.0,68.0
"SAVRAW SOUTH CAROLINA, SC US",5/2/2021,71.0,71.0,71.0
"BUFFUMVILLE LAKE, MA US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"RINCON ARIZONA, AZ US",5/2/2021,54.0,54.0,54.0
"FAYETTEVILLE SPRINGDALE NW AR REGL AIRPORT, AR US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"NINIGRET RHODE ISLAND, RI US",5/2/2021,59.0,59.0,59.0
"MATTHEWS PALMER PLAYGROUND NEW YORK 6.8 NNW, NY US",5/2/2021,57.96551724137931,57.96551724137931,57.96551724137931
"EFFIE MINNESOTA, MN US",5/2/2021,62.0,62.0,62.0
